row_id,image_id,bbox,category_id,height,width,position,positionName,categoryName,superCategoryName
1346,513580,"[128.92, 114.44, 378.02, 207.59]",5,484,640,4,middleCenter,airplane,vehicle
1347,90631,"[176.77, 115.73, 280.95, 112.44]",5,389,640,4,middleCenter,airplane,vehicle
1348,553094,"[178.13, 46.5, 276.84, 349.81]",5,426,640,4,middleCenter,airplane,vehicle
1349,396903,"[24.73, 276.45, 384.26, 125.78]",5,427,640,7,bottomCenter,airplane,vehicle
1350,229747,"[172.02, 191.99, 249.44, 152.71]",5,541,640,4,middleCenter,airplane,vehicle
1351,139871,"[14.89, 97.17, 611.61, 218.61]",5,427,640,4,middleCenter,airplane,vehicle
1352,502347,"[269.54, 86.83, 27.25, 12.37]",5,375,500,1,topCenter,airplane,vehicle
1353,452122,"[78.68, 132.66, 464.43, 138.17]",5,427,640,4,middleCenter,airplane,vehicle
1354,190676,"[6.45, 72.35, 216.55, 74.12]",5,264,640,3,middleLeft,airplane,vehicle
1355,388258,"[499.96, 90.88, 62.89, 30.86]",5,478,640,2,topRight,airplane,vehicle
1356,477441,"[100.14, 155.65, 400.54, 136.05]",5,480,640,4,middleCenter,airplane,vehicle
1357,205401,"[105.41, 143.03, 437.2, 127.51]",5,408,640,4,middleCenter,airplane,vehicle
1358,52017,"[52.41, 84.81, 429.76, 202.02]",5,425,640,4,middleCenter,airplane,vehicle
1359,33114,"[163.76, 172.1, 339.92, 104.15]",5,480,640,4,middleCenter,airplane,vehicle
1360,543528,"[187.69, 83.33, 336.53, 160.71]",5,480,640,4,middleCenter,airplane,vehicle
1361,167540,"[163.9, 74.81, 323.37, 256.2]",5,427,640,4,middleCenter,airplane,vehicle
1362,44652,"[77.72, 168.72, 193.83, 80.6]",5,427,640,3,middleLeft,airplane,vehicle
1363,410221,"[270.25, 138.51, 102.84, 116.62]",5,640,622,1,topCenter,airplane,vehicle
1364,478862,"[17.05, 56.32, 622.95, 310.67]",5,480,640,4,middleCenter,airplane,vehicle
1365,579158,"[0.0, 2.16, 574.92, 418.51]",5,480,640,4,middleCenter,airplane,vehicle
1366,214205,"[252.24, 311.18, 152.14, 48.69]",5,439,640,7,bottomCenter,airplane,vehicle
1367,379453,"[116.48, 125.02, 237.83, 186.87]",5,442,442,4,middleCenter,airplane,vehicle
1368,144114,"[25.17, 188.76, 555.5, 155.51]",5,400,600,4,middleCenter,airplane,vehicle
1369,463037,"[0.0, 98.11, 640.0, 287.87]",5,427,640,4,middleCenter,airplane,vehicle
1370,98520,"[85.21, 129.44, 530.7, 156.4]",5,480,640,4,middleCenter,airplane,vehicle
1371,315187,"[293.59, 287.49, 267.17, 126.99]",6,448,640,8,bottomRight,bus,vehicle
1372,55167,"[209.66, 131.44, 155.22, 112.15]",6,360,640,4,middleCenter,bus,vehicle
1373,179265,"[286.23, 150.3, 152.21, 110.09]",6,426,640,4,middleCenter,bus,vehicle
1374,455085,"[2.88, 4.67, 409.88, 547.96]",6,640,427,4,middleCenter,bus,vehicle
1375,520009,"[220.87, 289.23, 187.74, 104.54]",6,412,500,7,bottomCenter,bus,vehicle
1376,255749,"[113.9, 117.49, 356.04, 198.12]",6,424,640,4,middleCenter,bus,vehicle
1377,443498,"[185.0, 118.8, 285.51, 267.34]",6,478,640,4,middleCenter,bus,vehicle
1378,194832,"[1.91, 1.16, 638.09, 417.35]",6,425,640,4,middleCenter,bus,vehicle
1379,106048,"[145.23, 66.36, 377.99, 252.96]",6,428,640,4,middleCenter,bus,vehicle
1380,226154,"[145.83, 104.82, 385.1, 277.99]",6,507,640,4,middleCenter,bus,vehicle
1381,454661,"[249.91, 121.93, 167.76, 101.29]",6,427,640,4,middleCenter,bus,vehicle
1382,512564,"[380.68, 276.96, 71.03, 70.04]",6,424,640,7,bottomCenter,bus,vehicle
1383,347544,"[244.85, 70.11, 312.81, 334.38]",6,480,640,4,middleCenter,bus,vehicle
1384,196843,"[1.08, 50.7, 637.48, 379.68]",6,480,640,4,middleCenter,bus,vehicle
1385,468124,"[64.5, 134.13, 550.21, 240.35]",6,459,640,4,middleCenter,bus,vehicle
1386,42070,"[108.15, 18.41, 468.28, 438.36]",6,512,640,4,middleCenter,bus,vehicle
1387,17627,"[1.08, 1.08, 155.32, 472.45]",6,480,640,3,middleLeft,bus,vehicle
1388,142472,"[576.08, 326.52, 63.19, 65.35]",6,480,640,8,bottomRight,bus,vehicle
1389,206487,"[1.08, 143.24, 451.89, 177.3]",6,480,640,4,middleCenter,bus,vehicle
1390,377723,"[377.14, 148.08, 233.96, 196.53]",6,427,640,5,middleRight,bus,vehicle
1391,516143,"[63.36, 183.73, 486.44, 204.02]",6,480,640,4,middleCenter,bus,vehicle
1392,274272,"[182.29, 199.55, 457.71, 280.45]",6,480,640,7,bottomCenter,bus,vehicle
1393,350023,"[537.88, 426.38, 93.94, 52.66]",6,480,640,8,bottomRight,bus,vehicle
1394,284725,"[68.01, 134.89, 433.41, 174.77]",6,427,640,4,middleCenter,bus,vehicle
1395,338625,"[136.22, 80.54, 350.27, 238.92]",6,480,640,4,middleCenter,bus,vehicle
1396,446206,"[13.41, 273.52, 173.6, 97.53]",6,385,640,6,bottomLeft,bus,vehicle
1397,460967,"[60.54, 358.2, 503.06, 196.03]",6,640,604,7,bottomCenter,bus,vehicle
1398,524850,"[310.4, 82.44, 188.53, 94.62]",6,319,500,5,middleRight,bus,vehicle
1399,147223,"[157.05, 45.98, 398.65, 287.52]",6,360,640,4,middleCenter,bus,vehicle
1400,27768,"[0.0, 167.47, 573.41, 435.57]",6,612,612,4,middleCenter,bus,vehicle
1401,394275,"[90.96, 83.02, 521.06, 289.67]",6,393,640,4,middleCenter,bus,vehicle
1402,293324,"[28.28, 302.9, 113.14, 27.37]",6,406,640,6,bottomLeft,bus,vehicle
1403,423519,"[14.32, 227.79, 435.25, 302.1]",6,640,460,4,middleCenter,bus,vehicle
1404,211674,"[205.28, 38.04, 336.66, 352.17]",6,406,640,4,middleCenter,bus,vehicle
1405,253002,"[0.0, 0.67, 640.0, 420.28]",6,427,640,4,middleCenter,bus,vehicle
1406,545219,"[113.26, 90.61, 477.84, 323.59]",6,480,640,4,middleCenter,bus,vehicle
1407,26204,"[253.89, 198.59, 147.14, 105.79]",6,427,640,4,middleCenter,bus,vehicle
1408,269632,"[98.83, 53.73, 393.42, 307.06]",6,427,640,4,middleCenter,bus,vehicle
1409,278848,"[70.47, 43.51, 317.84, 258.87]",6,640,480,1,topCenter,bus,vehicle
1410,142585,"[0.0, 0.0, 88.76, 493.26]",6,500,375,3,middleLeft,bus,vehicle
1411,201934,"[0.84, 58.7, 261.83, 239.02]",6,375,500,3,middleLeft,bus,vehicle
1412,128051,"[115.69, 39.39, 346.24, 215.19]",6,360,640,4,middleCenter,bus,vehicle
1413,387387,"[41.44, 211.76, 569.97, 167.05]",6,480,640,4,middleCenter,bus,vehicle
1414,333402,"[100.73, 49.41, 417.33, 314.67]",6,425,640,4,middleCenter,bus,vehicle
1415,143931,"[0.0, 0.0, 638.56, 472.45]",6,480,640,4,middleCenter,bus,vehicle
1416,306136,"[100.67, 323.96, 326.48, 289.07]",6,640,428,7,bottomCenter,bus,vehicle
1417,392722,"[426.8, 143.53, 213.2, 199.62]",6,423,640,5,middleRight,bus,vehicle
1418,568290,"[191.91, 126.66, 284.99, 166.0]",6,427,640,4,middleCenter,bus,vehicle
1419,365655,"[45.2, 161.09, 411.61, 156.76]",6,427,640,4,middleCenter,bus,vehicle
1420,550349,"[100.67, 134.11, 379.33, 414.2]",6,640,480,4,middleCenter,bus,vehicle
1421,542856,"[3.84, 169.84, 591.08, 211.1]",6,427,640,4,middleCenter,bus,vehicle
1422,5037,"[99.33, 20.06, 475.61, 352.41]",6,425,640,4,middleCenter,bus,vehicle
1423,129135,"[1.08, 162.55, 638.92, 187.68]",7,480,640,4,middleCenter,train,vehicle
1424,306893,"[5.79, 159.6, 494.21, 97.59]",7,368,500,4,middleCenter,train,vehicle
1425,446206,"[121.12, 155.73, 512.18, 71.81]",7,385,640,4,middleCenter,train,vehicle
1426,232538,"[85.21, 196.31, 415.28, 165.04]",7,480,640,4,middleCenter,train,vehicle
1427,210502,"[0.0, 31.28, 639.64, 413.12]",7,480,640,4,middleCenter,train,vehicle
1428,441553,"[5.41, 50.81, 325.4, 348.11]",7,480,640,3,middleLeft,train,vehicle
1429,213816,"[0.0, 3.78, 640.0, 431.36]",7,480,640,4,middleCenter,train,vehicle
1430,205401,"[370.12, 217.2, 85.94, 41.44]",9,408,640,4,middleCenter,boat,vehicle
1431,543043,"[148.85, 119.73, 244.86, 92.76]",9,480,640,4,middleCenter,boat,vehicle
1432,13177,"[301.86, 61.14, 314.28, 351.53]",1,427,640,5,middleRight,person,person
1433,516143,"[549.63, 269.36, 17.77, 73.01]",1,480,640,5,middleRight,person,person
1434,366884,"[418.34, 177.32, 76.47, 109.31]",1,480,640,5,middleRight,person,person
1435,553776,"[219.2, 136.33, 204.45, 311.75]",1,489,640,4,middleCenter,person,person
1436,88951,"[128.64, 188.28, 105.85, 131.41]",1,374,500,7,bottomCenter,person,person
1437,499622,"[151.98, 41.34, 121.23, 294.95]",1,456,412,4,middleCenter,person,person
1438,365655,"[543.66, 254.35, 9.66, 31.41]",1,427,640,5,middleRight,person,person
1439,566436,"[73.81, 0.0, 328.17, 285.25]",1,427,640,4,middleCenter,person,person
1440,284698,"[19.55, 165.13, 201.95, 168.27]",1,500,375,3,middleLeft,person,person
1441,363875,"[107.35, 15.48, 301.42, 407.4]",1,640,558,4,middleCenter,person,person
1442,37751,"[279.17, 197.55, 57.23, 102.9]",1,480,640,4,middleCenter,person,person
1443,214720,"[20.34, 193.89, 289.08, 139.19]",1,500,375,4,middleCenter,person,person
1444,197870,"[505.07, 70.47, 73.16, 185.09]",1,425,640,5,middleRight,person,person
1445,482917,"[0.84, 139.04, 445.79, 231.75]",1,375,500,7,bottomCenter,person,person
1446,531036,"[381.58, 281.03, 73.63, 184.08]",1,640,480,5,middleRight,person,person
1447,129756,"[247.13, 216.91, 61.11, 137.95]",1,480,640,4,middleCenter,person,person
1448,103548,"[538.54, 207.98, 27.65, 89.86]",1,480,640,5,middleRight,person,person
1449,460967,"[509.88, 430.76, 19.23, 29.03]",1,640,604,8,bottomRight,person,person
1450,459634,"[93.37, 296.14, 14.83, 22.7]",1,533,640,3,middleLeft,person,person
1451,578792,"[136.26, 77.72, 356.95, 124.75]",1,427,640,1,topCenter,person,person
1452,110721,"[223.41, 310.23, 22.4, 52.39]",1,418,640,7,bottomCenter,person,person
1453,144114,"[284.07, 220.59, 35.33, 31.47]",1,400,600,4,middleCenter,person,person
1454,52017,"[338.65, 167.41, 22.7, 20.68]",1,425,640,4,middleCenter,person,person
1455,455085,"[177.92, 256.84, 46.12, 67.41]",1,640,427,4,middleCenter,person,person
1456,102356,"[166.17, 52.61, 237.43, 359.78]",1,640,427,5,middleRight,person,person
1457,183500,"[307.26, 201.04, 19.04, 29.48]",1,430,640,4,middleCenter,person,person
1458,165518,"[248.33, 173.92, 174.98, 286.79]",1,612,612,4,middleCenter,person,person
1459,198928,"[246.26, 398.17, 61.57, 181.83]",1,640,480,7,bottomCenter,person,person
1460,180383,"[314.97, 100.31, 102.47, 79.82]",1,480,640,1,topCenter,person,person
1461,334371,"[171.81, 228.41, 27.66, 69.47]",1,419,640,3,middleLeft,person,person
1462,571264,"[265.17, 29.68, 150.3, 358.99]",1,426,640,4,middleCenter,person,person
1463,551794,"[171.51, 210.34, 139.14, 231.91]",1,480,640,7,bottomCenter,person,person
1464,491090,"[116.85, 56.69, 236.48, 428.28]",1,640,478,4,middleCenter,person,person
1465,459437,"[0.0, 185.3, 217.78, 165.24]",1,426,640,3,middleLeft,person,person
1466,179265,"[223.55, 164.21, 62.27, 25.07]",3,426,640,4,middleCenter,car,vehicle
1467,102356,"[14.41, 166.49, 366.13, 462.7]",4,640,427,4,middleCenter,motorcycle,vehicle
1468,485802,"[206.25, 193.7, 15.94, 17.47]",5,640,426,1,topCenter,airplane,vehicle
1469,495054,"[28.22, 133.31, 557.55, 148.87]",5,433,640,4,middleCenter,airplane,vehicle
1470,183500,"[93.73, 75.37, 446.43, 264.76]",5,430,640,4,middleCenter,airplane,vehicle
1471,570539,"[0.0, 1.33, 369.13, 498.67]",6,500,372,4,middleCenter,bus,vehicle
1472,513580,"[145.76, 284.6, 65.74, 89.39]",1,484,640,6,bottomLeft,person,person
1473,432553,"[203.24, 2.16, 183.07, 517.48]",1,640,427,5,middleRight,person,person
1474,303908,"[399.29, 36.6, 13.12, 7.29]",3,427,640,1,topCenter,car,vehicle
1475,543043,"[0.0, 183.39, 464.54, 163.12]",6,480,640,4,middleCenter,bus,vehicle
1476,307074,"[418.98, 280.44, 9.21, 9.87]",13,333,500,8,bottomRight,stop sign,outdoor
1477,343496,"[164.26, 80.09, 39.97, 41.74]",13,393,640,0,topLeft,stop sign,outdoor
1478,245513,"[125.64, 211.85, 7.69, 7.51]",13,381,500,3,middleLeft,stop sign,outdoor
1479,341058,"[89.05, 229.03, 269.95, 123.94]",28,640,359,4,middleCenter,umbrella,accessory
1480,215723,"[76.58, 29.87, 346.25, 92.77]",28,480,640,1,topCenter,umbrella,accessory
1481,338219,"[44.35, 164.55, 30.17, 31.02]",62,566,640,0,topLeft,chair,furniture
1482,77396,"[128.41, 221.17, 112.15, 130.62]",62,480,640,3,middleLeft,chair,furniture
1483,42102,"[123.36, 119.0, 13.06, 142.22]",32,640,246,1,topCenter,tie,accessory
1484,550691,"[264.18, 271.77, 2.9, 10.92]",32,480,640,4,middleCenter,tie,accessory
1485,480021,"[71.88, 88.26, 8.35, 23.44]",32,471,640,0,topLeft,tie,accessory
1486,202339,"[149.7, 106.59, 12.54, 67.31]",32,640,480,0,topLeft,tie,accessory
1487,468925,"[1.08, 110.09, 471.37, 333.31]",54,480,640,4,middleCenter,sandwich,food
1488,366884,"[179.06, 339.78, 308.49, 132.67]",65,480,640,7,bottomCenter,bed,furniture
1489,41872,"[0.96, 215.23, 266.13, 142.64]",65,426,640,6,bottomLeft,bed,furniture
1490,463199,"[351.51, 342.42, 36.74, 48.33]",77,480,640,7,bottomCenter,cell phone,electronic
1491,547336,"[171.03, 428.4, 37.02, 32.95]",77,480,640,6,bottomLeft,cell phone,electronic
1492,214869,"[229.75, 232.18, 183.37, 240.54]",77,480,640,7,bottomCenter,cell phone,electronic
1493,302452,"[358.3, 202.34, 10.4, 10.74]",77,403,403,5,middleRight,cell phone,electronic
1494,295713,"[451.72, 161.49, 19.07, 14.58]",77,427,640,5,middleRight,cell phone,electronic
1495,76416,"[345.61, 221.0, 53.66, 92.72]",77,480,640,4,middleCenter,cell phone,electronic
1496,222118,"[246.76, 197.6, 5.01, 13.37]",77,427,640,4,middleCenter,cell phone,electronic
1497,144003,"[0.0, 142.42, 155.06, 228.37]",82,375,500,6,bottomLeft,refrigerator,appliance
1498,445846,"[568.05, 119.05, 70.05, 303.22]",82,427,640,5,middleRight,refrigerator,appliance
1499,36494,"[389.14, 38.85, 178.47, 212.61]",85,434,640,5,middleRight,clock,indoor
1500,180383,"[0.0, 324.62, 29.71, 57.44]",85,480,640,6,bottomLeft,clock,indoor
1501,98392,"[217.72, 131.33, 49.73, 49.13]",85,640,480,1,topCenter,clock,indoor
1502,476704,"[497.9, 280.53, 54.38, 105.78]",2,428,640,8,bottomRight,bicycle,vehicle
1503,283037,"[0.77, 357.03, 92.03, 90.44]",3,640,427,3,middleLeft,car,vehicle
1504,215723,"[1.08, 97.08, 638.92, 377.53]",3,480,640,4,middleCenter,car,vehicle
1505,558558,"[515.21, 289.79, 112.91, 38.57]",3,480,640,5,middleRight,car,vehicle
1506,152120,"[73.89, 142.81, 523.91, 278.27]",4,427,640,4,middleCenter,motorcycle,vehicle
1507,291791,"[13.46, 20.18, 574.13, 457.51]",4,499,640,4,middleCenter,motorcycle,vehicle
1508,562448,"[25.77, 165.47, 446.71, 141.75]",6,480,640,4,middleCenter,bus,vehicle
1509,303305,"[18.34, 56.16, 608.36, 305.26]",6,480,640,4,middleCenter,bus,vehicle
1510,98392,"[270.38, 341.21, 209.62, 244.5]",6,640,480,8,bottomRight,bus,vehicle
1511,372317,"[34.62, 79.83, 549.19, 185.63]",6,428,640,4,middleCenter,bus,vehicle
1512,105912,"[182.19, 110.71, 162.18, 62.88]",6,375,500,4,middleCenter,bus,vehicle
1513,177893,"[70.21, 143.55, 462.63, 137.54]",6,428,640,4,middleCenter,bus,vehicle
1514,76416,"[116.39, 129.91, 450.48, 248.77]",6,480,640,4,middleCenter,bus,vehicle
1515,303818,"[312.83, 66.01, 167.17, 245.38]",6,640,480,2,topRight,bus,vehicle
1516,436738,"[154.7, 296.84, 233.54, 105.12]",6,486,500,7,bottomCenter,bus,vehicle
1517,476704,"[107.96, 81.45, 414.51, 268.95]",6,428,640,4,middleCenter,bus,vehicle
1518,243867,"[53.86, 100.99, 492.44, 210.63]",6,428,640,4,middleCenter,bus,vehicle
1519,237984,"[112.27, 94.7, 131.46, 134.34]",62,427,640,3,middleLeft,chair,furniture
1520,288584,"[100.32, 119.81, 106.14, 26.54]",67,427,640,0,topLeft,dining table,furniture
1521,532129,"[0.26, 0.0, 639.74, 422.2]",67,427,640,4,middleCenter,dining table,furniture
1522,462756,"[65.15, 138.53, 234.11, 105.19]",8,426,640,3,middleLeft,truck,vehicle
1523,436738,"[380.73, 306.47, 72.13, 47.99]",8,486,500,8,bottomRight,truck,vehicle
1524,476704,"[13.21, 146.19, 106.05, 134.2]",8,428,640,3,middleLeft,truck,vehicle
1525,442480,"[49.08, 222.76, 92.48, 48.77]",8,425,640,3,middleLeft,truck,vehicle
1526,568290,"[545.15, 174.99, 67.24, 46.3]",8,427,640,5,middleRight,truck,vehicle
1527,179265,"[462.06, 157.64, 57.18, 34.91]",8,426,640,5,middleRight,truck,vehicle
1528,136715,"[508.76, 46.38, 129.61, 277.75]",8,425,640,5,middleRight,truck,vehicle
1529,405205,"[500.55, 115.79, 49.2, 168.07]",8,410,550,5,middleRight,truck,vehicle
1530,339870,"[125.38, 358.09, 70.7, 65.91]",8,424,640,6,bottomLeft,truck,vehicle
1531,270066,"[65.8, 0.9, 513.44, 153.17]",8,480,640,1,topCenter,truck,vehicle
1532,453841,"[2.14, 145.34, 148.06, 118.99]",8,339,500,3,middleLeft,truck,vehicle
1533,110282,"[422.71, 86.14, 72.49, 146.87]",10,418,640,5,middleRight,traffic light,outdoor
1534,283037,"[191.09, 199.96, 34.47, 69.93]",10,640,427,4,middleCenter,traffic light,outdoor
1535,542856,"[547.75, 56.91, 26.93, 75.98]",10,427,640,2,topRight,traffic light,outdoor
1536,255917,"[222.62, 217.82, 19.19, 21.11]",10,427,640,4,middleCenter,traffic light,outdoor
1537,571943,"[40.14, 114.6, 176.21, 220.54]",10,480,640,3,middleLeft,traffic light,outdoor
1538,215723,"[370.95, 0.0, 144.44, 170.91]",10,480,640,2,topRight,traffic light,outdoor
1539,284762,"[141.68, 53.45, 144.55, 331.23]",10,426,640,4,middleCenter,traffic light,outdoor
1540,351559,"[440.27, 124.58, 87.5, 146.47]",10,343,640,5,middleRight,traffic light,outdoor
1541,21839,"[261.17, 203.64, 21.03, 58.89]",10,640,480,4,middleCenter,traffic light,outdoor
1542,190923,"[261.26, 1.69, 68.69, 109.23]",10,500,375,2,topRight,traffic light,outdoor
1543,15272,"[41.95, 38.91, 234.47, 97.87]",10,640,424,1,topCenter,traffic light,outdoor
1544,88218,"[212.45, 278.56, 103.29, 182.79]",10,640,480,4,middleCenter,traffic light,outdoor
1545,412894,"[302.12, 338.52, 61.23, 135.38]",10,640,427,5,middleRight,traffic light,outdoor
1546,17905,"[232.52, 133.19, 60.15, 147.66]",10,640,480,1,topCenter,traffic light,outdoor
1547,69138,"[99.68, 47.31, 158.92, 496.98]",10,640,371,4,middleCenter,traffic light,outdoor
1548,275749,"[160.11, 337.08, 207.31, 33.71]",67,375,500,7,bottomCenter,dining table,furniture
1549,165713,"[103.32, 139.19, 160.72, 434.8]",11,640,425,4,middleCenter,fire hydrant,outdoor
1550,377575,"[234.43, 194.16, 93.48, 287.64]",11,640,426,4,middleCenter,fire hydrant,outdoor
1551,291664,"[131.38, 65.1, 184.1, 396.37]",11,640,588,4,middleCenter,fire hydrant,outdoor
1552,193717,"[38.83, 31.4, 362.43, 579.6]",11,640,521,4,middleCenter,fire hydrant,outdoor
1553,338560,"[132.61, 165.77, 185.95, 446.84]",11,640,480,4,middleCenter,fire hydrant,outdoor
1554,109441,"[458.43, 444.78, 11.6, 17.79]",11,480,640,8,bottomRight,fire hydrant,outdoor
1555,439623,"[87.34, 116.11, 226.22, 446.71]",11,640,480,4,middleCenter,fire hydrant,outdoor
1556,293474,"[211.57, 149.81, 78.22, 125.15]",11,333,500,4,middleCenter,fire hydrant,outdoor
1557,224200,"[411.33, 1.44, 228.67, 488.99]",11,640,640,5,middleRight,fire hydrant,outdoor
1558,343496,"[369.28, 229.57, 18.27, 40.43]",11,393,640,4,middleCenter,fire hydrant,outdoor
1559,537355,"[262.58, 277.53, 22.92, 54.25]",11,428,640,7,bottomCenter,fire hydrant,outdoor
1560,281179,"[240.97, 126.17, 11.88, 21.35]",11,480,640,1,topCenter,fire hydrant,outdoor
1561,384616,"[371.3, 191.57, 81.79, 274.44]",11,480,640,7,bottomCenter,fire hydrant,outdoor
1562,15746,"[71.5, 197.7, 278.58, 377.67]",11,640,427,4,middleCenter,fire hydrant,outdoor
1563,138550,"[264.49, 121.03, 103.88, 222.17]",11,428,640,4,middleCenter,fire hydrant,outdoor
1564,372203,"[332.76, 282.14, 24.26, 48.66]",11,360,640,7,bottomCenter,fire hydrant,outdoor
1565,255718,"[102.11, 56.09, 286.2, 552.27]",11,640,480,4,middleCenter,fire hydrant,outdoor
1566,150265,"[305.59, 163.61, 38.76, 103.28]",11,640,480,5,middleRight,fire hydrant,outdoor
1567,8899,"[140.66, 398.37, 39.91, 95.48]",11,539,640,6,bottomLeft,fire hydrant,outdoor
1568,189226,"[365.59, 186.15, 93.08, 206.31]",11,427,640,7,bottomCenter,fire hydrant,outdoor
1569,171050,"[174.02, 251.45, 296.27, 381.12]",11,640,480,8,bottomRight,fire hydrant,outdoor
1570,569030,"[283.78, 178.82, 68.96, 142.31]",11,375,500,4,middleCenter,fire hydrant,outdoor
1571,553511,"[397.46, 296.16, 18.96, 36.84]",11,333,500,8,bottomRight,fire hydrant,outdoor
1572,244019,"[265.38, 106.6, 82.33, 262.48]",11,431,640,4,middleCenter,fire hydrant,outdoor
1573,372317,"[14.97, 174.63, 11.35, 22.7]",14,428,640,3,middleLeft,parking meter,outdoor
1574,341921,"[288.14, 244.86, 117.33, 142.13]",1,478,640,4,middleCenter,person,person
1575,389812,"[136.99, 42.07, 414.2, 431.46]",1,480,640,4,middleCenter,person,person
1576,343496,"[55.64, 203.86, 55.64, 120.11]",1,393,640,6,bottomLeft,person,person
1577,449909,"[47.87, 165.25, 288.18, 261.75]",1,427,640,6,bottomLeft,person,person
1578,459153,"[109.97, 180.77, 281.07, 350.87]",1,640,427,4,middleCenter,person,person
1579,395575,"[138.52, 112.67, 28.53, 47.07]",1,339,500,3,middleLeft,person,person
1580,222118,"[152.57, 131.3, 210.14, 291.7]",1,427,640,4,middleCenter,person,person
1581,327601,"[48.31, 46.85, 270.79, 376.4]",1,500,333,4,middleCenter,person,person
1582,386912,"[210.27, 143.29, 219.82, 276.15]",1,480,640,4,middleCenter,person,person
1583,575187,"[0.65, 160.11, 256.4, 187.8]",1,375,500,6,bottomLeft,person,person
1584,162858,"[20.19, 341.61, 20.93, 56.87]",1,640,428,3,middleLeft,person,person
1585,193717,"[400.17, 118.66, 102.03, 186.4]",1,640,521,2,topRight,person,person
1586,273132,"[122.88, 188.26, 381.52, 435.81]",1,633,640,4,middleCenter,person,person
1587,60347,"[102.34, 234.95, 262.34, 360.37]",1,640,480,4,middleCenter,person,person
1588,391375,"[243.42, 177.41, 159.88, 240.33]",1,459,640,4,middleCenter,person,person
1589,48153,"[90.17, 75.84, 342.13, 294.1]",1,375,500,4,middleCenter,person,person
1590,152120,"[224.53, 25.61, 241.81, 286.91]",1,427,640,4,middleCenter,person,person
